# Temperatura_=_20.0
# Concentracion g/m^3_=_10000.0
# C_Vs_to_Am_M_A/Vsm_=_116720831517.84952
# pendiente_HvsI_1/m_=_3716.3
# ordenada_HvsI_A/m_=_1297.0
# frecuencia_Hz_=_268485.76696161716
# Promedio de 28 ciclos

Tiempo_(s)	Campo_(V.s)	Magnetizacion_(V.s)	Campo_(kA/m)	Magnetizacion_(A/m)
0.000000e+00	-9.017538e-10	-2.847946e-09	-5.686302e+01	-4.091241e+02
1.000000e-08	-9.015145e-10	-2.847305e-09	-5.684896e+01	-4.090518e+02
2.000000e-08	-9.010285e-10	-2.849175e-09	-5.681923e+01	-4.089109e+02
3.000000e-08	-9.003130e-10	-2.848236e-09	-5.677497e+01	-4.087034e+02
4.000000e-08	-8.993689e-10	-2.845690e-09	-5.671636e+01	-4.084327e+02
5.000000e-08	-8.981789e-10	-2.843503e-09	-5.664239e+01	-4.081044e+02
6.000000e-08	-8.967153e-10	-2.841345e-09	-5.655123e+01	-4.077259e+02
7.000000e-08	-8.949841e-10	-2.839771e-09	-5.644301e+01	-4.073062e+02
8.000000e-08	-8.930174e-10	-2.834829e-09	-5.631989e+01	-4.068561e+02
9.000000e-08	-8.907828e-10	-2.843139e-09	-5.618025e+01	-4.063865e+02
1.000000e-07	-8.882145e-10	-2.872322e-09	-5.601963e+01	-4.059077e+02
1.100000e-07	-8.853498e-10	-2.869442e-09	-5.583995e+01	-4.054276e+02
1.200000e-07	-8.822732e-10	-2.845204e-09	-5.564665e+01	-4.049505e+02
1.300000e-07	-8.790273e-10	-2.838386e-09	-5.544256e+01	-4.044759e+02
1.400000e-07	-8.756323e-10	-2.798697e-09	-5.522912e+01	-4.039974e+02
1.500000e-07	-8.720438e-10	-2.758164e-09	-5.500389e+01	-4.035033e+02
1.600000e-07	-8.681908e-10	-2.799730e-09	-5.476193e+01	-4.029774e+02
1.700000e-07	-8.640959e-10	-2.798740e-09	-5.450452e+01	-4.024006e+02
1.800000e-07	-8.597421e-10	-2.791343e-09	-5.423121e+01	-4.017533e+02
1.900000e-07	-8.551024e-10	-2.815671e-09	-5.393945e+01	-4.010181e+02
2.000000e-07	-8.502596e-10	-2.768316e-09	-5.363483e+01	-4.001817e+02
2.100000e-07	-8.451842e-10	-2.759361e-09	-5.331594e+01	-3.992369e+02
2.200000e-07	-8.398435e-10	-2.751129e-09	-5.298015e+01	-3.981829e+02
2.300000e-07	-8.342416e-10	-2.721625e-09	-5.262815e+01	-3.970251e+02
2.400000e-07	-8.283417e-10	-2.727908e-09	-5.225719e+01	-3.957737e+02
